dates,state,cum_positive_cases,cum_positivity_rate,cum_recovered,cum_deceased,daily_deceased,daily_positive_cases,daily_positivity_rate,daily_positive_cases_ma,daily_positivity_rate_ma,daily_tests,cum_tested,test_per_million,daily_cases_per_million,daily_tests_per_million,daily_tests_ma,daily_deceased_ma
07 August,Delhi,142723,12.479026460540892,128232,4082,23,1192,5.09728458413513,1017.8571428571429,6.423664328603112,23385,1143703,61124.887378612344,63.70610705340977,1249.8047931577075,15845.42857142857,17.0
08 August,Delhi,144127,12.3365245935316,129362,4098,16,1404,5.709173715029277,1058.7142857142858,6.314973243805174,24592,1168295,62439.199949633694,75.0363878380766,1314.3125710213533,16765.14285714286,15.571428571428571
09 August,Delhi,145427,12.199412456525641,130587,4111,13,1300,5.465170050868121,1107.142857142857,6.035214503204505,23787,1192082,63710.489520505726,69.47813688710796,1271.2895708720287,18344.714285714286,15.285714285714286
10 August,Delhi,146134,12.1332940331533,131657,4131,20,707,5.737239308609916,1093.142857142857,5.858977205730343,12323,1204405,64369.088813474824,37.78541752245026,658.5992929691012,18657.571428571428,15.714285714285714
11 August,Delhi,147391,12.043273453746185,132384,4139,8,1257,6.466049382716049,1176.4285714285713,5.850882428169494,19440,1223845,65408.0541835405,67.18001389776516,1038.965370065676,20106.85714285714,15.142857142857142
12 August,Delhi,148504,11.949733612608922,133405,4153,14,1113,5.8907589711019375,1181.7142857142858,5.79040579040579,18894,1242739,66417.8387361136,59.4839741195009,1009.7845525730908,20408.14285714286,15.571428571428571
13 August,Delhi,149460,11.879865987862601,134318,4167,14,956,6.225579578015108,1132.7142857142858,5.754951842470079,15356,1258095,67238.53586691238,51.09315297236555,820.6971307987923,19682.428571428572,15.428571428571429
14 August,Delhi,150652,11.833105550057338,135108,4178,11,1192,7.922897972748421,1132.7142857142858,6.125760022250207,15045,1273140,68042.61168957896,63.70610705340977,804.0758226665688,18491.0,13.714285714285714
15 August,Delhi,151928,11.764496353213655,136251,4188,10,1276,6.983744732089103,1114.4285714285713,6.3363007245199645,18271,1291411,69019.10018116691,68.1954635907306,976.4884915879613,17588.0,12.857142857142858
16 August,Delhi,152580,11.717814026357019,137561,4196,8,652,6.088336912877019,1021.8571428571429,6.500481651793017,10709,1302120,69591.43969495464,34.84595788491877,572.3395137877225,15719.714285714286,12.142857142857142
17 August,Delhi,153367,11.644223556458543,138301,4214,18,787,5.250867360555111,1033.2857142857142,6.417752854848584,14988,1317108,70392.4691685423,42.06099517704152,801.0294735876724,16100.42857142857,11.857142857142858
18 August,Delhi,154741,11.570510567724511,139447,4226,12,1374,6.779828283825126,1050.0,6.474116745501149,20266,1337374,71475.57987789164,73.43304621760488,1083.1107093493308,16218.42857142857,12.428571428571429
19 August,Delhi,156139,11.496117256140346,140767,4235,9,1398,6.716310353110737,1090.7142857142858,6.613252490255522,20815,1358189,72588.0317388956,74.71571951398226,1112.4518610039634,16492.85714285714,11.714285714285714
20 August,Delhi,157354,11.442321186917036,141826,4257,22,1215,7.145377558221595,1127.7142857142858,6.74136193615604,17004,1375193,73496.80576937897,64.93533562910476,908.7740304833723,16728.285714285714,12.857142857142858
21 August,Delhi,158604,11.386374600840819,142908,4270,13,1250,7.048209754722301,1136.0,6.638394496944602,17735,1392928,74444.64789068118,66.80590085298843,947.8421213021999,17112.571428571428,13.142857142857142
22 August,Delhi,160016,11.32966524894804,144138,4284,14,1412,7.265243118085928,1155.4285714285713,6.686950195118725,19435,1412363,75483.34603714343,75.46394560353573,1038.698146462264,17278.85714285714,13.714285714285714
23 August,Delhi,161466,11.282697013613362,145388,4300,16,1450,7.74117772676312,1269.4285714285713,6.889760726968226,18731,1431094,76484.4191002453,77.49484498946659,1001.0730631018611,18424.85714285714,14.857142857142858
24 August,Delhi,162527,11.263101141784777,146588,4313,13,1061,8.90848026868178,1308.5714285714287,7.27584673063481,11910,1443004,77120.94572357257,56.70484864401658,636.5266233272738,17985.14285714286,14.142857142857142
25 August,Delhi,164071,11.215884116225574,147743,4330,17,1544,7.781865833375334,1332.857142857143,7.435981222752668,19841,1462845,78181.34242663189,82.51864873361131,1060.3967030593149,17924.428571428572,14.857142857142858
26 August,Delhi,165764,11.180168629241614,148897,4347,17,1693,8.543601130399678,1375.0,7.732662767530047,19816,1482661,79240.40301167415,90.48191211528753,1059.060585042255,17781.714285714286,16.0
27 August,Delhi,167604,11.145943199607375,150027,4369,22,1840,8.736527230425907,1464.2857142857142,7.974853924017148,21061,1503722,80366.00227396598,98.33828605559897,1125.5992622918316,18361.285714285714,16.0
28 August,Delhi,169412,11.096940697145065,151473,4389,20,1808,7.883835520865129,1544.0,8.08213748906354,22933,1526655,81591.65005337524,96.62805499376246,1225.647779409267,19103.85714285714,17.0
29 August,Delhi,171366,11.065444361864039,152922,4404,15,1954,8.880203599345574,1621.4285714285713,8.32746375535599,22004,1548659,82767.64768727057,104.43098421339151,1175.9976338953259,19470.85714285714,17.142857142857142
30 August,Delhi,173390,11.05031177187374,154171,4426,22,2024,9.903606204433135,1703.4285714285713,8.640454486166867,20437,1569096,83859.8974438566,108.17211466115887,1092.2497565860197,19714.571428571428,18.0
30 January,Gujarat,,,,,,,,,,,,,,,,
31 January,Gujarat,,,,,,,,,,,,,,,,
01 February,Gujarat,,,,,,,,,,,,,,,,
02 February,Gujarat,,,,,,,,,,,,,,,,
03 February,Gujarat,,,,,,,,,,,,,,,,
04 February,Gujarat,,,,,,,,,,,,,,,,
05 February,Gujarat,,,,,,,,,,,,,,,,
06 February,Gujarat,,,,,,,,,,,,,,,,
07 February,Gujarat,,,,,,,,,,,,,,,,
08 February,Gujarat,,,,,,,,,,,,,,,,
09 February,Gujarat,,,,,,,,,,,,,,,,
10 February,Gujarat,,,,,,,,,,,,,,,,
11 February,Gujarat,,,,,,,,,,,,,,,,
12 February,Gujarat,,,,,,,,,,,,,,,,
13 February,Gujarat,,,,,,,,,,,,,,,,
14 February,Gujarat,,,,,,,,,,,,,,,,
15 February,Gujarat,,,,,,,,,,,,,,,,
16 February,Gujarat,,,,,,,,,,,,,,,,
17 February,Gujarat,,,,,,,,,,,,,,,,
18 February,Gujarat,,,,,,,,,,,,,,,,
19 February,Gujarat,,,,,,,,,,,,,,,,
20 February,Gujarat,,,,,,,,,,,,,,,,
21 February,Gujarat,,,,,,,,,,,,,,,,
22 February,Gujarat,,,,,,,,,,,,,,,,
23 February,Gujarat,,,,,,,,,,,,,,,,
24 February,Gujarat,,,,,,,,,,,,,,,,
25 February,Gujarat,,,,,,,,,,,,,,,,
26 February,Gujarat,,,,,,,,,,,,,,,,
27 February,Gujarat,,,,,,,,,,,,,,,,
28 February,Gujarat,,,,,,,,,,,,,,,,
29 February,Gujarat,,,,,,,,,,,,,,,,
01 March,Gujarat,,,,,,,,,,,,,,,,
02 March,Gujarat,,,,,,,,,,,,,,,,
03 March,Gujarat,,,,,,,,,,,,,,,,
04 March,Gujarat,,,,,,,,,,,,,,,,
05 March,Gujarat,,,,,,,,,,,,,,,,
06 March,Gujarat,,,,,,,,,,,,,,,,
07 March,Gujarat,,,,,,,,,,,,,,,,
08 March,Gujarat,,,,,,,,,,,,,,,,
09 March,Gujarat,,,,,,,,,,,,,,,,
10 March,Gujarat,,,,,,,,,,,,,,,,
11 March,Gujarat,,,,,,,,,,,,,,,,
12 March,Gujarat,,,,,,,,,,,,,,,,
13 March,Gujarat,,,,,,,,,,,,,,,,
14 March,Gujarat,,,,,,,,,,,,,,,,
15 March,Gujarat,,,,,,,,,,,,,,,,
16 March,Gujarat,,,,,,,,,,,,,,,,
17 March,Gujarat,,,,,,,,,,,,,,,,
18 March,Gujarat,,,,,,,,,,,,,,,,
19 March,Gujarat,2,,,,,2,,2.0,,,,,0.03131242964586315,,,
20 March,Gujarat,7,,,,,5,,3.5,,,,,0.07828107411465789,,,
21 March,Gujarat,14,,,,,7,,4.666666666666667,,,,,0.10959350376052103,,,
22 March,Gujarat,18,,,,,4,,4.5,,,,,0.0626248592917263,,,
23 March,Gujarat,30,,,,,12,,6.0,,,,,0.18787457787517892,,,
24 March,Gujarat,36,,,,,6,,6.0,,,,,0.09393728893758946,,,
25 March,Gujarat,38,,,,,2,,5.428571428571429,,,,,0.03131242964586315,,,
26 March,Gujarat,44,,,,,6,,6.0,,,,,0.09393728893758946,,,
27 March,Gujarat,47,,,,,3,,5.714285714285714,,,,,0.04696864446879473,,,
28 March,Gujarat,55,,,,,8,,5.857142857142857,,,,,0.1252497185834526,,,
29 March,Gujarat,63,,1,5,5,8,,6.428571428571429,,,,,0.1252497185834526,,,5.0
30 March,Gujarat,70,,3,6,1,7,,5.714285714285714,,,,,0.10959350376052103,,,3.0
31 March,Gujarat,74,,5,6,,4,,5.428571428571429,,,,,0.0626248592917263,,,3.0
01 April,Gujarat,87,,5,6,,13,,7.0,,,,,0.2035307926981105,,,3.0
02 April,Gujarat,88,,10,7,1,1,,6.285714285714286,,,,,0.015656214822931575,,,2.3333333333333335
03 April,Gujarat,95,,10,9,2,7,,6.857142857142857,,,,,0.10959350376052103,,,2.25
04 April,Gujarat,108,,13,10,1,13,,7.571428571428571,,,,,0.2035307926981105,,,2.0
05 April,Gujarat,128,,21,11,1,20,,9.285714285714286,,,,,0.31312429645863155,,,1.2
06 April,Gujarat,146,,22,12,1,18,,10.857142857142858,,,,,0.2818118668127684,,,1.2
07 April,Gujarat,175,,25,14,2,29,,14.428571428571429,,,,,0.45403022986501573,,,1.3333333333333333
08 April,Gujarat,186,4.403409090909091,25,16,2,11,0.2604166666666667,14.142857142857142,0.2604166666666667,4224,4224,66.13185141206299,0.17221836305224733,66.13185141206299,4224.0,1.4285714285714286
09 April,Gujarat,262,6.202651515151516,26,18,2,76,,24.857142857142858,0.2604166666666667,,4224,66.13185141206299,1.1898723265427997,,4224.0,1.5714285714285714
10 April,Gujarat,378,4.897641876133713,33,19,1,116,3.319977103606182,40.42857142857143,1.6455040165846073,3494,7718,120.8346660033859,1.816120919460063,54.70281459132293,3859.0,1.4285714285714286
11 April,Gujarat,468,4.793608521970706,44,22,3,90,4.400977995110025,51.42857142857143,2.2226774557000923,2045,9763,152.85162531628097,1.409059334063842,32.016959312895075,3254.3333333333335,1.7142857142857142
12 April,Gujarat,516,4.40460947503201,44,24,2,48,2.459016393442623,55.42857142857143,2.2620571916346566,1952,11715,183.4125566506434,0.7514983115007157,30.560931334362436,2928.75,1.8571428571428572
13 April,Gujarat,572,4.0137534208125745,54,26,2,56,2.2082018927444795,60.857142857142854,2.252473510630833,2536,14251,223.1167174415979,0.8767480300841682,39.704160790954475,2850.2,2.0
14 April,Gujarat,650,4.339118825100133,59,28,2,78,10.699588477366255,67.85714285714286,2.663551401869159,729,14980,234.53009804751503,1.221184756188663,11.41338060591712,2496.6666666666665,2.0
15 April,Gujarat,766,3.990206803146325,64,33,5,116,2.7507706900640265,82.85714285714286,3.3660589060308554,4217,19197,300.55235595581746,1.816120919460063,66.02225790830246,2495.5,2.4285714285714284
16 April,Gujarat,929,4.4443381332823035,73,36,3,163,9.55451348182884,95.28571428571429,3.9990407098746927,1706,20903,327.26185844373873,2.551963016137847,26.70950248792127,2382.714285714286,2.5714285714285716
17 April,Gujarat,1099,4.679981263041349,86,41,5,170,6.589147286821706,103.0,4.573422137646686,2580,23483,367.6548926869022,2.661556519898368,40.39303424316347,2252.1428571428573,3.142857142857143
18 April,Gujarat,1376,5.271626695272393,93,53,12,277,10.576555937380679,129.71428571428572,5.5572556460003675,2619,26102,408.65851930816,4.336771505952047,41.0036266212578,2334.1428571428573,4.428571428571429
19 April,Gujarat,1743,5.988867509620671,105,63,10,367,12.225183211192538,175.28571428571428,7.056184944505147,3002,29104,455.6584762066006,5.745830840015889,46.999956898440594,2484.1428571428573,5.571428571428571
20 April,Gujarat,1939,5.8200264137351425,131,71,8,196,4.653371320037987,195.28571428571428,7.170207185942827,4212,33316,521.6024530407884,3.068618105294589,65.9439768341878,2723.5714285714284,6.428571428571429
21 April,Gujarat,2178,5.9138179152298465,139,90,19,239,6.803302021064617,218.28571428571428,6.993455078035608,3513,36829,576.602735713747,3.7418353426806465,55.000282672958626,3121.285714285714,8.857142857142858
22 April,Gujarat,2407,6.105882651378707,179,103,13,229,8.834876543209877,234.42857142857142,8.114121835443038,2592,39421,617.1836445347857,3.585273194451331,40.58090882103865,2889.1428571428573,10.0
23 April,Gujarat,2624,6.191015477538694,258,112,9,217,7.323658454269322,242.14285714285714,7.89069410176435,2963,42384,663.5730090551319,3.3973986165761523,46.38936452034626,3068.714285714286,10.857142857142858
24 April,Gujarat,2815,6.022292107909205,265,127,15,191,4.381738930947465,245.14285714285714,7.377472055030094,4359,46743,731.8184494682906,2.990337031179931,68.24544041315875,3322.8571428571427,12.285714285714286
25 April,Gujarat,3071,6.356204077408672,282,133,6,256,16.28498727735369,242.14285714285714,7.630666726691577,1572,48315,756.4300191699391,4.007990994670483,24.61156970164844,3173.285714285714,11.428571428571429
26 April,Gujarat,3301,6.461020531991936,313,151,18,230,8.285302593659942,222.57142857142858,7.086005366807659,2776,51091,799.8916715183972,3.6009294092742627,43.46165234845806,3141.0,12.571428571428571
27 April,Gujarat,3548,6.622491833877741,394,162,11,247,9.943639291465379,229.85714285714286,7.942149168270892,2484,53575,838.7817091385592,3.8670850612640995,38.89003762016203,2894.1428571428573,13.0
28 April,Gujarat,3774,6.727152813675335,434,181,19,226,8.94695170229612,228.0,8.281444582814446,2526,56101,878.3293077812843,3.538304549982536,39.54759864272516,2753.1428571428573,13.0
29 April,Gujarat,4082,6.861888111888112,527,197,16,308,9.093593150280483,239.28571428571428,8.347037424627498,3387,59488,931.3569073865536,4.822114165462925,53.02759960526925,2866.714285714286,13.428571428571429
30 April,Gujarat,4395,6.8664364835096166,613,214,17,313,6.926311130781146,253.0,8.190352865004856,4519,64007,1002.1073421713814,4.900395239577583,70.75043478482779,3089.0,14.571428571428571
01 May,Gujarat,4721,6.86451275191206,736,236,22,326,6.838682609607719,272.2857142857143,8.65144569016386,4767,68774,1076.7405182322962,5.103926032275694,74.63317606091482,3147.285714285714,15.571428571428571
02 May,Gujarat,5054,6.819040423120514,896,262,26,333,6.233620366903781,283.2857142857143,7.685748614394791,5342,74116,1160.3760178163968,5.213519536036215,83.63549958410049,3685.8571428571427,18.428571428571427
03 May,Gujarat,5428,6.779915063702223,1042,290,28,374,6.292059219380889,303.85714285714283,7.342331457765197,5944,80060,1253.436558723902,5.855424343776409,93.06054090750528,4138.428571428572,19.857142857142858
04 May,Gujarat,5804,6.856629808146678,1195,319,29,376,8.195292066259809,322.2857142857143,7.260322466449972,4588,84648,1325.267272331512,5.886736773422273,71.83071360761008,4439.0,22.428571428571427
05 May,Gujarat,6245,6.967377722242056,1381,368,49,441,8.848314606741573,353.0,7.369300050699353,4984,89632,1403.2978470090031,6.904390736912825,78.03057467749097,4790.142857142857,26.714285714285715
06 May,Gujarat,6625,6.959691567480119,1500,396,28,380,6.835761827666847,363.2857142857143,7.1226507576394145,5559,95191,1490.3307452096797,5.949361632713999,87.03289820067663,5100.428571428572,28.428571428571427
07 May,Gujarat,7013,6.974431394389029,1709,425,29,388,7.236105930622902,374.0,7.16357467301483,5362,100553,1574.2793690902388,6.0746113512974516,83.94862388055911,5220.857142857143,30.142857142857142
08 May,Gujarat,7403,7.024652230846602,1872,449,24,390,8.069522036002484,383.14285714285717,7.325467059980334,4833,105386,1649.9458553294671,6.105923780943315,75.6664862392283,5230.285714285715,30.428571428571427
09 May,Gujarat,7797,7.110807113543092,2091,472,23,394,9.24015009380863,391.85714285714283,7.71936736646592,4264,109650,1716.7039553344473,6.168548640235041,66.75810000498024,5076.285714285715,30.0
10 May,Gujarat,8195,7.220709647291022,2545,493,21,398,10.356492323705439,395.2857142857143,8.27625400053839,3843,113493,1776.8707888989734,6.231173499526768,60.16683356452605,4776.142857142857,29.0
11 May,Gujarat,8542,7.33407744483558,2780,513,20,347,11.656029559959691,391.14285714285717,8.604110363899188,2977,116470,1823.4793404268407,5.4327065435572575,46.608551527867306,4546.0,27.714285714285715
12 May,Gujarat,8904,7.4488020345335295,3246,537,24,362,11.806914546640574,379.85714285714283,8.891787051899412,3066,119536,1871.481295073949,5.667549765901231,48.001954647108214,4272.0,24.142857142857142
13 May,Gujarat,9268,7.578272565966459,3562,566,29,364,13.1836291198841,377.57142857142856,9.750608721316313,2761,122297,1914.708104200063,5.698862195547094,43.226809126114084,3872.285714285714,24.285714285714285
14 May,Gujarat,9592,7.6915675016839335,3753,586,20,324,13.43840729987557,368.42857142857144,10.676878493065617,2411,124708,1952.4552381381511,5.072613602629831,37.747133938088034,3450.714285714286,23.0
15 May,Gujarat,9932,7.767931862442222,4035,606,20,340,10.790225325293557,361.2857142857143,11.253504205046056,3151,127859,2001.7879710452085,5.323113039796736,49.3327329070574,3210.4285714285716,22.428571428571427
16 May,Gujarat,10989,7.939627330987594,4308,625,19,1057,10.020857034508913,456.0,11.09990610981674,10548,138407,2166.9297249974907,16.548619067838676,165.14175395228227,4108.142857142857,21.857142857142858
17 May,Gujarat,11380,7.924791086350975,4499,659,34,391,7.529366454843058,455.0,10.5789351313648,5193,143600,2248.2324485729746,6.121579995766246,81.30272357548368,4301.0,23.714285714285715
18 May,Gujarat,11746,7.8925442132989305,4804,694,35,366,7.006125574272588,457.7142857142857,9.902948630772084,5224,148824,2330.020514807969,5.730174625192957,81.78806623499456,4622.0,25.857142857142858
19 May,Gujarat,12141,7.849412312347259,5043,719,25,395,6.752136752136752,462.42857142857144,9.212248847401673,5850,154674,2421.6093715221186,6.184204855057973,91.58885671414973,5019.714285714285,26.0
20 May,Gujarat,12539,7.799243649391685,5219,749,30,398,6.5267300754345685,467.2857142857143,8.501624431448993,6098,160772,2517.0809695123553,6.231173499526768,95.47159799023676,5496.428571428572,26.142857142857142
21 May,Gujarat,12910,7.769993740671192,5488,773,24,371,6.895910780669145,474.0,8.005983978380465,5380,166152,2601.3114052597275,5.808455699307615,84.23043574737189,5920.571428571428,26.714285714285715
22 May,Gujarat,13273,7.691728190447491,5880,802,29,363,5.663026521060843,477.2857142857143,7.473771335257141,6410,172562,2701.667742274719,5.683205980724162,100.35633701499141,6386.142857142857,28.0
23 May,Gujarat,13669,7.67628097131433,6169,829,27,396,7.1921540138031235,382.85714285714283,6.757267844986258,5506,178068,2787.8708610897797,6.199861069880904,86.20311881506126,5665.857142857143,29.142857142857142
24 May,Gujarat,14063,7.690246516613076,6412,858,29,394,8.208333333333334,383.2857142857143,6.832535397779362,4800,182868,2863.0206922398515,6.168548640235041,75.14983115007156,5609.714285714285,28.428571428571427
25 May,Gujarat,14468,7.7634268972585465,6636,888,30,405,11.594617807042656,388.85714285714283,7.251511841649572,3493,186361,2917.7078506163516,6.340767003287288,54.687158376499994,5362.428571428572,27.714285714285715
26 May,Gujarat,14829,7.833059536323443,7137,915,27,361,12.2289972899729,384.0,7.760039262103409,2952,189313,2963.9249967736455,5.651893551078299,46.21714615729401,4948.428571428572,28.0
27 May,Gujarat,15205,7.843167597736546,7547,938,23,376,8.263736263736265,380.85714285714283,8.056571273155843,4550,193863,3035.160774217984,5.886736773422273,71.23577744433867,4727.285714285715,27.0
28 May,Gujarat,15572,7.862740345774761,8001,960,22,367,8.769414575866188,380.2857142857143,8.345874090795084,4185,198048,3100.682033251953,5.745830840015889,65.52125903396865,4556.571428571428,26.714285714285715
29 May,Gujarat,15944,7.913401263642726,8609,980,20,372,10.836003495484999,381.57142857142856,9.23614232857291,3433,201481,3154.429818739077,5.824111914130547,53.747785487124105,4131.285714285715,25.428571428571427
30 May,Gujarat,16356,7.948294294878025,9230,1007,27,412,9.583624098627588,383.85714285714283,9.69616050808314,4299,205780,3221.73588626286,6.45036050704781,67.30606752378284,3958.8571428571427,25.428571428571427
31 May,Gujarat,16794,7.924314632189874,9919,1038,31,438,7.121951219512195,390.14285714285717,9.397150918725483,6150,211930,3318.021607423889,6.857422092444031,96.2857211610292,4151.714285714285,25.714285714285715
01 June,Gujarat,17217,7.961323974141997,10780,1063,25,423,9.773567467652496,392.7142857142857,9.194902498578452,4328,216258,3385.781705177537,6.622578870100057,67.76009775364787,4271.0,25.0
02 June,Gujarat,17632,7.956319660665132,11894,1092,29,415,7.7541106128550075,400.42857142857144,8.678824658637025,5352,221610,3469.5737669098667,6.497329151516604,83.7920617323298,4613.857142857143,25.285714285714285
03 June,Gujarat,18117,7.949609035621199,12212,1122,30,485,7.713104325699746,416.0,8.555898339944175,6288,227898,3568.0200457164606,7.593264189121815,98.44627880659375,4862.142857142857,26.285714285714285
04 June,Gujarat,18609,7.9552498493081,12667,1155,33,492,8.168686700979578,433.85714285714283,8.465977197335043,6023,233921,3662.3174275949773,7.702857692882335,94.29738187851689,5124.714285714285,27.857142857142858
05 June,Gujarat,19119,7.969205246945743,13011,1190,35,510,8.514190317195325,453.57142857142856,8.261774655217279,5990,239911,3756.0981543843372,7.984669559695104,93.78072678936014,5490.0,30.0
06 June,Gujarat,19617,7.987182723549099,13324,1219,29,498,8.74451273046532,465.85714285714283,8.18811831466881,5695,245606,3845.2602978009327,7.796794981819925,89.16214341659533,5689.428571428572,30.285714285714285
07 June,Gujarat,20097,7.9849495005681685,13643,1249,30,480,7.894736842105263,471.85714285714283,8.30817989737398,6080,251686,3940.450083924357,7.514983115007157,95.18978612342399,5679.428571428572,30.142857142857142
08 June,Gujarat,20574,8.027656278654176,13964,1280,31,477,10.362806865087986,479.57142857142856,8.38600084934176,4603,256289,4012.515640754311,7.468014470538362,72.06555682995405,5718.714285714285,31.0
09 June,Gujarat,21044,8.044742284593653,14373,1313,33,470,8.871272178180446,487.42857142857144,8.534907571853816,5298,261587,4095.462266886202,7.358420966777841,82.94662613189149,5711.0,31.571428571428573
10 June,Gujarat,21554,8.09071935856819,14743,1347,34,510,10.587502594976126,491.0,8.925881680777021,4817,266404,4170.878253688264,7.984669559695104,75.4159868020614,5500.857142857143,32.142857142857146
11 June,Gujarat,22067,8.085401064032478,15109,1385,38,513,7.868098159509202,494.0,8.865984667846064,6520,272924,4272.9567743337775,8.0316382041639,102.07852064551388,5571.857142857143,32.857142857142854
12 June,Gujarat,22562,8.111829781726271,15501,1416,31,495,9.495492039132937,491.85714285714283,9.006958614555538,5213,278137,4354.57262220572,7.749826337351131,81.61584787194231,5460.857142857143,32.285714285714285
13 June,Gujarat,23079,8.137210310870415,15891,1449,33,517,9.42398833394094,494.57142857142856,9.106452376568377,5486,283623,4440.462616724322,8.094263063455625,85.88999451860263,5431.0,32.857142857142854
14 June,Gujarat,23590,8.174934590127007,16333,1478,29,511,10.339943342776204,499.0,9.471514954310042,4942,288565,4517.835630379251,8.000325774518036,77.37301365492785,5268.428571428572,32.714285714285715
15 June,Gujarat,24104,8.229176979881123,16672,1506,28,514,11.832412523020258,504.2857142857143,9.639541234298198,4344,292909,4585.846227570065,8.04729441898683,68.01059719081476,5231.428571428572,32.285714285714285
16 June,Gujarat,24628,8.31086439333862,17090,1534,28,524,15.29480443666083,512.0,10.314262691377921,3426,296335,4639.484419553429,8.203856567216146,53.63819198336358,4964.0,31.571428571428573
17 June,Gujarat,25148,8.281330782326926,17438,1561,27,520,7.088331515812432,513.4285714285714,9.643920895161939,7336,303671,4754.338411494455,8.141231707924419,114.85399194102604,5323.857142857143,30.571428571428573
18 June,Gujarat,25658,8.310444899334076,17827,1592,31,510,10.053222945002958,513.0,10.025125628140703,5073,308744,4833.762389291187,7.984669559695104,79.42397779673189,5117.142857142857,29.571428571428573
19 June,Gujarat,26198,8.335321872981632,18167,1619,27,540,9.717473456901205,519.4285714285714,10.054197544519411,5557,314301,4920.7639750622175,8.454356004383051,87.00158577103078,5166.285714285715,29.0
20 June,Gujarat,26737,8.370641236764826,18702,1639,20,539,10.541756307451594,522.5714285714286,10.2204464809589,5113,319414,5000.814201451866,8.43869978956012,80.05022638964915,5113.0,27.142857142857142
21 June,Gujarat,27317,8.408490676385306,19357,1664,25,580,10.622710622710622,532.4285714285714,10.264672670687709,5460,324874,5086.297134385073,9.080604597300315,85.48293293320641,5187.0,26.571428571428573
22 June,Gujarat,27880,8.465338567997499,19917,1685,21,563,12.597896621168047,539.4285714285714,10.363945764944832,4469,329343,5156.264758428754,8.814448945310478,69.96762404368121,5204.857142857143,25.571428571428573
23 June,Gujarat,28429,8.503376943462369,20521,1711,26,549,11.017459361830223,543.0,10.005001184491064,4983,334326,5234.279676891422,8.595261937789436,78.01491846266805,5427.285714285715,25.285714285714285
24 June,Gujarat,29001,8.527699364855328,21096,1736,25,572,9.940910670837678,550.4285714285714,10.582548271031888,5754,340080,5324.36553698257,8.95535487871686,90.08586009114829,5201.285714285715,25.0
25 June,Gujarat,29578,8.566430528443746,21506,1754,18,577,11.10042323970758,560.0,10.729731209284502,5198,345278,5405.746541632169,9.033635952831519,81.38100464959834,5219.142857142857,23.142857142857142
26 June,Gujarat,30158,8.587643338582318,22038,1772,18,580,9.828842569056093,565.7142857142857,10.738109441943706,5901,351179,5498.133865302288,9.080604597300315,92.38732367011923,5268.285714285715,21.857142857142858
27 June,Gujarat,30773,8.61631592505068,22417,1790,18,615,10.303233372424192,576.5714285714286,10.695924100280914,5969,357148,5591.585811580367,9.62857211610292,93.45194627807858,5390.571428571428,21.571428571428573
28 June,Gujarat,31397,8.642026280876175,22808,1809,19,624,10.133160116921077,582.8571428571429,10.616153205661949,6158,363306,5687.996782459979,9.769478049509305,96.41097087961265,5490.285714285715,20.714285714285715
29 June,Gujarat,32023,8.708078283782791,23248,1828,19,626,14.121362508459283,591.8571428571429,10.7901864777581,4433,367739,5757.400782770035,9.800790479155166,69.40400031005568,5485.142857142857,20.428571428571427
30 June,Gujarat,32643,8.737115678522963,23670,1847,19,620,10.554988083077971,602.0,10.726194415455494,5874,373613,5849.365388639935,9.706853190217577,91.96460586990008,5612.428571428572,19.428571428571427
01 July,Gujarat,33318,8.753152585119798,24038,1868,21,675,9.6058061761776,616.7142857142857,10.643491124260356,7027,380640,5959.381610200675,10.567945005478814,110.01622156074019,5794.285714285715,18.857142857142858
02 July,Gujarat,33999,8.761161145684357,24601,1887,19,681,9.171717171717171,631.5714285714286,10.332577652090588,7425,388065,6075.629005260942,10.661882294416403,116.24739506026695,6112.428571428572,19.0
03 July,Gujarat,34686,8.761900912666436,24941,1905,18,687,8.798668032786885,646.8571428571429,10.131113796035262,7808,395873,6197.872730598392,10.755819583353993,122.24372533744975,6384.857142857143,19.0
04 July,Gujarat,35398,8.75421041958284,25414,1926,21,712,8.395236410800614,660.7142857142857,9.797483370757954,8481,404354,6330.6530885116745,11.147224953927282,132.7803579132827,6743.714285714285,19.428571428571427
05 July,Gujarat,36123,8.765080412691326,25900,1944,18,725,9.330759330759332,675.1428571428571,9.680855422180343,7770,412124,6452.301877685853,11.350755746625392,121.64878917417835,6974.0,19.285714285714285
06 July,Gujarat,36858,8.807926129846296,26323,1961,17,735,11.593059936908517,690.7142857142857,9.531789058649581,6340,418464,6551.562279663239,11.507317894854708,99.2604019773862,7246.428571428572,19.0
07 July,Gujarat,37636,8.838268792710705,26744,1978,17,778,10.5620418137388,713.2857142857143,9.562020031790412,7366,425830,6666.885958048953,12.180535132240767,115.32367838571399,7459.571428571428,18.714285714285715
08 July,Gujarat,38419,8.855079010934302,27313,1994,16,783,9.746079163554892,728.7142857142857,9.584022245603487,8034,433864,6792.6679879363855,12.258816206355425,125.78202988743229,7603.428571428572,18.0
09 July,Gujarat,39280,8.893074812312653,27742,2009,15,861,10.998978027593255,754.4285714285714,9.847651369645888,7828,441692,6915.224837570294,13.480000962544088,122.55684963390839,7661.0,17.428571428571427
